gene_ID,gene_length
10332,1200
10333,2391
10335,2739
10336,729
10342,1203
10343,6762
10344,285
10345,2190
10346,1497
10347,6441
10349,4632
10350,4875
10351,4866
10352,1083
10360,537
10361,645
10362,954
10363,1044
10365,1068
10368,948
10369,972
10370,813
10371,2316
10376,1356
10379,1182
10380,927
10381,2394
10384,1755
10385,1572
10388,4593
10389,2103
10390,1251
10391,1443
10392,2862
10393,558
10394,678
10395,4587
10396,3495
10397,1185
10398,519
10399,965
10400,711
10401,1887
10402,996
10403,1929
10406,375
10407,402
10409,684
10410,402
10411,2772
10412,783
10413,1515
10417,996
10419,1914
10420,1716
10421,1026
10422,1218
10423,714
10424,744
10425,1482
10426,2724
10427,3897
10428,900
10430,675
10432,2010
10434,693
10435,633
10437,753
10438,543
10439,1458
10440,516
10443,2259
10444,2301
10445,1428
10446,2142
10447,684
10449,1194
10450,945
10451,2628
10452,1086
10454,1515
10455,1185
10456,864
10457,1719
10458,1662
10459,675
10460,2517
10461,3000
10462,951
10463,1707
10464,2274
10465,534
10466,2583
10467,465
10468,1035
10469,1359
10471,390
10473,273
10474,1299
10475,1398
10476,486
10477,624
10478,924
10479,2106
10480,1125
10481,855
10482,1860
10483,2304
10484,2298
10485,566
10486,1434
10487,1428
10488,1116
10489,2439
10490,699
10491,1206
10492,1872
10493,1182
10494,1281
10495,1833
10497,4869
10498,1827
10499,4395
10500,2889
10501,2667
10505,2313
10507,2589
10509,2514
10512,2310
10513,1758
10514,3999
10516,1470
10517,3186
10518,564
10519,576
10520,1890
10521,2196
10522,1698
10523,2784
10524,1641
10525,3000
10526,3114
10527,3117
10528,1785
10529,3045
10531,3117
10533,2112
10534,600
10535,900
10536,2208
10537,498
10538,378
10539,1008
10540,1221
10541,756
10544,717
10548,2448
10549,816
10550,567
10551,588
10552,1113
10553,831
10554,852
10555,837
10556,969
10557,852
10558,1422
10559,1014
10560,1494
10561,1335
10562,1533
10563,330
10564,5358
10565,5550
10566,2562
10567,558
10568,2073
10569,1761
10570,1719
10572,581
10573,771
10574,1632
10575,1620
10576,1608
10577,664
10578,561
10579,8847
10580,3879
10581,399
10584,834
10585,2244
10586,1080
10587,1575
10588,612
10589,639
10590,831
10592,3594
10594,7008
10595,2925
10597,423
10598,1017
10599,2076
10600,2472
10602,765
10603,2016
10605,1440
10606,1299
10607,2427
10608,630
10609,1314
10610,1125
10611,1878
10612,2235
10613,1047
10614,1080
10615,3582
10616,1533
10617,1275
10618,1365
10620,1683
10621,951
10622,672
10623,1605
10625,1929
10626,1695
10627,534
10628,1176
10629,1869
10630,717
10631,2511
10632,312
10633,612
10634,1614
10635,1059
10636,1701
10637,1101
10638,192
10640,2127
10641,1143
10642,1734
10643,1740
10644,1818
10645,1767
10647,273
10648,273
10650,543
10651,792
10652,597
10653,759
10654,579
10655,1686
10656,1041
10657,1332
10658,1545
10659,1566
10660,846
10661,1089
10663,1029
10664,2184
10665,580
10666,1011
10667,1356
10668,999
10669,1323
10670,942
10671,573
10672,1134
10673,858
10675,1701
10677,2460
10678,1194
10681,1188
10682,693
10683,1857
10686,918
10687,1095
10690,1080
10691,1722
10692,1014
10693,1593
10694,1647
10695,837
10699,3129
10712,2007
10713,1698
10714,1401
10716,2049
10717,2220
10718,2163
10720,1590
10721,7773
10723,3252
10724,2751
10725,4650
10726,996
10728,483
10730,2322
10732,1503
10733,2913
10734,3678
10735,3807
10736,876
10738,954
10739,1137
10741,561
10742,1593
10743,5721
10744,576
10745,2289
10746,1860
10747,2061
10749,3312
10750,654
10752,3675
10753,2073
10755,1002
10758,1725
10761,639
10762,1407
10763,4866
10765,4743
10766,1035
10767,2055
10768,1593
10769,2058
10771,1809
10772,789
10773,1275
10775,663
10776,396
10777,2442
10781,1650
10782,1959
10783,1044
10785,1239
10786,1497
10787,3405
10788,4728
10791,351
10793,1710
10794,1689
10795,1077
10797,1053
10798,945
10799,1092
10800,1014
10801,1761
10802,3282
10803,1110
10804,786
10806,2142
10807,1308
10808,2583
10809,876
10810,1509
10811,1452
10813,2316
10814,405
10815,564
10816,270
10817,1479
10818,1527
10825,1386
10827,1518
10838,1380
10840,2739
10841,1719
10844,2793
10845,1902
10846,2370
10847,9693
10848,2487
10849,1539
10850,339
10855,1632
10856,1392
10857,588
10858,1503
10859,2106
10861,2106
10863,2328
10864,1647
10865,1785
10867,816
10868,2745
10869,4260
10870,282
10871,675
10873,1815
10874,525
10875,1320
10876,444
10877,1734
10878,993
10879,240
10880,1248
10881,1308
10882,777
10884,1320
10885,2832
10886,1569
10887,1182
10888,1272
10890,603
10891,2397
10892,2475
10893,1938
10894,969
10897,894
10898,810
10899,441
10900,1341
10901,837
10902,3708
10903,2130
10904,264
10905,1926
10906,1749
10907,429
10908,4128
10910,1098
10911,420
10912,480
10913,1443
10914,2238
10915,3297
10916,1821
10917,1401
10919,3804
10920,630
10921,918
10922,1650
10923,384
10924,1362
10926,2025
10927,789
10928,1968
10930,675
10933,1089
10935,771
10936,1623
10938,1605
10939,2394
10940,3075
10941,2082
10942,945
10943,1566
10944,552
10945,662
10946,1506
10947,1257
10948,1428
10949,918
10950,891
10951,558
10952,291
10953,930
10954,1560
10955,1422
10956,2004
10957,984
10959,606
10960,1071
10961,786
10962,273
10963,1773
10964,1359
10965,1452
10966,837
10969,1086
10970,1809
10971,738
10972,660
10973,6609
10975,171
10978,1311
10979,2064
10980,984
10981,678
10982,984
10983,1134
10985,8016
10987,1005
10988,1437
10989,2277
10990,1869
10992,2688
10993,987
10994,1899
10998,2073
10999,1932
11000,2436
11001,1863
11004,2178
11005,3285
11006,1350
11007,609
11009,624
11010,801
11011,2319
11012,849
11013,138
11014,639
11015,663
11016,1485
11017,477
11018,684
11019,1119
11020,561
11021,831
11022,1686
11023,1005
11024,1470
11025,1947
11026,1371
11027,1452
11030,675
11031,588
11033,1158
11034,498
11035,1557
11036,1437
11037,2208
11040,936
11041,1248
11043,2208
11044,1629
11045,822
11046,1014
11047,1224
11051,684
11052,1767
11054,2034
11055,1056
11056,1800
11057,1278
11059,2769
11060,2613
11061,1005
11062,954
11063,2262
11065,540
11066,756
11067,639
11068,669
11069,3036
11070,1056
11072,597
11073,4569
11074,1278
11075,564
11076,660
11077,1005
11078,7098
11079,591
11080,1014
11081,1059
11082,555
11083,6723
11085,2373
11086,2463
11091,1005
11092,669
11093,4284
11095,2670
11096,2793
11097,1307
11098,1152
11099,3525
11100,2571
11101,1557
11102,375
11103,1146
11104,1476
11105,1479
11107,1893
11108,2406
11112,1011
11113,6210
11116,1200
11117,3051
11118,1005
11119,1542
11120,1584
11122,4392
11123,726
11124,1953
11126,546
11127,2181
11128,4173
11129,2025
11130,834
11131,2220
11132,2019
11133,1311
11135,1176
11136,1464
11137,1506
11138,3468
11140,1137
11141,2091
11142,231
11144,1023
11145,489
11146,1785
11147,465
11148,1245
11149,1083
11151,1386
11152,1116
11153,1377
11154,480
11155,2199
11156,522
11157,243
11158,717
11159,717
11160,1020
11161,423
11162,951
11163,546
11164,699
11165,519
11166,831
11167,927
11168,1593
11169,3390
11170,528
11171,1092
11172,642
11173,5061
11174,3354
11176,5718
11177,4671
11178,1791
11179,1353
11180,3456
11181,1749
11182,1524
11183,2541
11184,2502
11185,792
11186,1035
11187,2394
11188,4515
11189,1400
11190,7329
11193,1131
11194,2208
11196,3003
11197,1140
11198,3144
11199,975
11200,1761
11201,2223
11202,918
11211,1746
11212,828
11213,1791
11214,8454
11215,5706
11216,1989
11217,3312
11218,2475
11219,840
11221,1449
11222,1128
11224,372
11226,1869
11227,2823
11228,1260
11230,537
11231,2283
11232,1458
11234,3390
11235,639
11236,1995
11237,510
11238,954
11240,1998
11243,663
11244,2622
11245,1548
11247,927
11248,1065
11249,795
11250,1119
11252,1461
11253,2116
11254,1929
11255,1362
11258,561
11259,3408
11260,2889
11262,2604
11264,639
11266,1023
11267,777
11269,1455
11270,789
11272,405
11273,3294
11274,1119
11275,1794
11276,3945
11277,1110
11278,1209
11279,1080
11280,5376
11281,2076
11282,1692
11284,1566
11285,984
11309,2130
11311,1713
11313,696
11314,900
11315,570
11316,996
11317,1554
11318,1215
11319,2034
11320,1608
11321,1167
11322,2418
11325,2817
11326,1200
11328,1872
11329,1398
11330,807
11331,900
11332,1143
11333,546
11334,333
11335,552
11336,2238
11337,354
11338,1428
11339,690
11340,831
11341,297
11342,1146
11343,942
11344,1050
11345,354
11346,2790
22794,2112
22795,4128
22796,2217
22797,1044
22798,5286
22800,633
22801,3570
22802,2760
22803,2853
22806,1530
22807,1599
22808,627
22809,849
22818,597
22821,2505
22822,1206
22823,1782
22824,2613
22826,762
22827,1680
22828,4014
22829,2622
22832,4212
22834,1821
22835,1560
22836,1836
22837,3702
22838,1299
22839,2979
22841,1599
22843,2268
22844,4737
22845,1617
22846,1098
22847,2874
22848,2886
22849,2097
22850,3396
22852,5181
22853,4512
22854,1620
22856,2409
22858,1899
22859,4425
22861,4422
22862,3597
22863,1479
22864,3033
22865,2934
22866,3105
22868,2133
22869,2052
22870,2646
22871,2592
22872,3756
22873,2604
22874,3207
22875,1362
22876,3399
22877,2760
22878,4308
22879,1644
22880,3099
22881,2184
22882,2514
22883,2946
22884,1485
22885,2052
22887,1869
22888,1626
22889,1845
22890,2142
22891,1389
22893,2343
22894,2877
22895,2085
22897,4383
22898,3837
22899,2526
22900,1614
22901,1578
22902,1863
22903,1569
22904,4101
22905,1926
22906,2862
22907,3669
22908,1764
22909,3054
22911,2784
22913,921
22914,651
22915,3687
22916,471
22917,1917
22918,1959
22919,807
22920,2379
22921,549
22924,846
22925,4392
22926,2013
22927,1242
22928,1452
22929,1179
22930,2967
22931,873
22932,752
22933,1170
22934,936
22936,1923
22937,3840
22938,1716
22941,5553
22943,801
22944,1182
22948,1626
22949,990
22950,2391
22953,1494
22954,1962
22955,1983
22974,2352
22976,3210
22977,996
22978,1686
22979,2454
22980,2031
22981,4149
22982,4671
22983,4713
22984,5616
22985,4026
22986,3669
22987,2184
22989,5841
22990,7026
22992,3489
22993,3879
22994,3252
22995,5133
22996,1842
22997,4050
22998,4404
22999,5079
23001,10581
23002,3237
23005,4545
23007,5082
23008,1329
23011,678
23012,1395
23013,10995
23014,1887
23015,1902
23016,876
23017,951
23019,7131
23020,6411
23022,3372
23023,1962
23024,3201
23025,5376
23026,5577
23028,2631
23029,1293
23030,3393
23031,3930
23032,2829
23033,7398
23034,2157
23035,4077
23036,8172
23037,8520
23038,2034
23039,3291
23040,3561
23041,5157
23042,2421
23043,4083
23046,4914
23047,4344
23048,1854
23049,10989
23051,2910
23052,1503
23054,6192
23057,924
23059,1299
23060,4236
23061,3753
23062,1842
23063,3828
23064,8121
23066,3711
23067,5772
23070,2508
23071,1221
23072,4821
23074,4395
23075,1758
23076,2277
23077,14037
23080,1947
23081,3171
23082,4995
23085,3363
23086,5970
23087,1482
23089,978
23090,3855
23091,5007
23092,2445
23093,3846
23094,5346
23095,5472
23096,4467
23097,1509
23098,2073
23099,1404
23101,3345
23102,2892
23105,2529
23107,1287
23108,2193
23109,2136
23111,2001
23112,5502
23113,7554
23114,4044
23116,5322
23118,2082
23119,1848
23120,4386
23122,4545
23125,3726
23126,4233
23129,5778
23130,5823
23131,4509
23132,4404
23133,3183
23135,5049
23136,3264
23137,3306
23138,1635
23139,5397
23140,8886
23141,2817
23142,1011
23143,2292
23144,2847
23148,4689
23149,2691
23150,3105
23151,1737
23152,7545
23154,2190
23155,1656
23157,1374
23158,3801
23160,2034
23161,2874
23162,4011
23163,2172
23164,5384
23165,6039
23166,7713
23167,2466
23168,2133
23169,1068
23170,1935
23171,1056
23172,1248
23173,1161
23174,2850
23175,2928
23176,1452
23177,2274
23178,3993
23179,2412
23180,1737
23181,4719
23184,705
23185,2217
23186,1458
23187,4134
23189,4059
23190,1527
23191,3762
23192,1182
23193,2901
23194,1476
23195,16791
23196,3441
23197,1338
23198,5532
23200,3534
23201,735
23203,1578
23204,612
23205,2175
23207,3060
23208,1296
23209,1134
23210,1245
23211,3912
23212,1098
23213,2616
23214,3378
23215,8697
23216,3507
23217,2820
23218,8265
23219,1107
23220,1860
23221,2250
23223,3894
23224,20724
23225,5664
23228,3006
23229,1551
23230,9525
23231,3399
23232,2328
23233,2436
23234,783
23235,2781
23236,3651
23237,1191
23239,5154
23240,4833
23241,2715
23242,4032
23243,3261
23244,4014
23245,4020
23246,2241
23247,4857
23248,4386
23250,3576
23251,2751
23252,1197
23253,6189
23254,2328
23256,1929
23258,3864
23259,2136
23261,5022
23262,3732
23263,3549
23264,2934
23265,2208
23266,4425
23268,4806
23269,9198
23270,1245
23274,3162
23275,1290
23276,1725
23279,4311
23281,4140
23283,1851
23284,4743
23285,4230
23286,3360
23287,3717
23288,2088
23291,1629
23293,4260
23294,3405
23295,1783
23299,2568
23300,2472
23301,3696
23302,1728
23303,5481
23304,5268
23305,2169
23306,1335
23307,3735
23308,1422
23309,3489
23310,4497
23312,9114
23313,1230
23314,2202
23315,1794
23316,4461
23317,6732
23318,4938
23321,2316
23322,3948
23324,3030
23325,3522
23326,1578
23327,2928
23328,3744
23329,2775
23331,7446
23332,4617
23333,2028
23335,4473
23336,4695
23338,2553
23339,2661
23341,2349
23344,3345
23345,26394
23347,6018
23348,6282
23349,1203
23350,3090
23351,2037
23352,15615
23353,2925
23354,1902
23355,4287
23357,2013
23358,7863
23359,1620
23360,3054
23361,2610
23362,3150
23363,5691
23365,4635
23366,1563
23367,3060
23368,3273
23369,3201
23370,3522
23371,4260
23373,1953
23378,1371
23379,6801
23380,2956
23381,3051
23382,1836
23383,1842
23384,3354
23385,2130
23386,1086
23387,4090
23389,6633
23390,1899
23392,6054
23394,3309
23395,2712
23396,2124
23397,2226
23398,1941
23399,735
23400,3543
23401,702
23403,1812
23404,882
23405,5769
23406,429
23408,933
23409,945
23410,1200
23411,2244
23412,588
23413,573
23414,3456
23415,3054
23416,3252
23417,1482
23418,4221
23420,3669
23421,651
23423,654
23424,3297
23426,3387
23428,1608
23429,952
23430,729
23431,3414
23432,1650
23433,618
23434,450
23435,1245
23436,813
23438,1521
23439,1074
23440,978
23443,1104
23446,1974
23450,3654
23451,3915
23452,1482
23456,2217
23457,2310
23460,4854
23461,4932
23462,927
23463,855
23464,1338
23466,1239
23467,1503
23468,576
23469,6120
23471,1125
23473,2442
23474,783
23475,894
23476,4089
23478,558
23479,504
23480,207
23481,1767
23483,1053
23484,510
23491,1716
23492,756
23493,1014
23495,882
23498,861
23499,22779
23500,3207
23503,7620
23504,3159
23505,5652
23507,2412
23508,669
23509,1167
23510,792
23511,5250
23512,2220
23513,4968
23514,2748
23515,2820
23516,1479
23517,3129
23518,3303
23519,396
23521,624
23523,6663
23524,8259
23526,3492
23527,2337
23528,2688
23529,678
23530,3261
23531,717
23532,1530
23533,2643
23534,2874
23536,1509
23538,939
23539,1515
23541,1212
23542,2472
23543,1356
23544,3075
23545,2571
23546,705
23547,1500
23548,789
23549,1482
23550,3171
23551,801
23552,1041
23553,1446
23554,918
23555,885
23556,2796
23557,411
23558,786
23559,912
23560,1905
23562,720
23563,1254
23564,858
23566,1062
23567,960
23568,514
23569,1992
23576,858
23580,1071
23581,729
23582,1083
23583,813
23584,984
23585,474
23586,2778
23588,1221
23589,444
23590,1248
23592,2736
23593,618
23594,759
23595,2139
23596,1209
23597,1347
23598,2064
23600,1185
23603,1584
23604,1467
23607,1920
23608,1449
23609,1251
23612,384
23613,3726
23616,2106
23617,1077
23619,4767
23620,1233
23621,1506
23623,2709
23624,1425
23625,570
23626,1191
23627,531
23630,429
23632,1014
23633,1626
23635,1086
23636,1569
23637,3210
23639,1401
23640,1080
23641,441
23643,483
23644,4206
23645,2025
23646,1473
23647,1026
23648,1167
23649,1797
23650,1767
23654,5517
23657,1506
23658,276
23659,1239
23660,2520
23670,4152
23671,1125
23673,831
23676,267
23677,2892
23678,1491
23682,636
23683,2673
23704,513
23705,1416
23708,1887
23710,441
23729,1437
23741,564
23743,1092
23746,1155
23753,666
23759,1584
23760,822
23761,1230
23762,2751
23764,495
23765,2601
23766,354
23767,1950
23768,1983
23769,2025
23770,1326
23774,3570
23779,1932
23780,1350
23784,1638
23786,1458
23787,1185
23788,912
24137,3699
24138,1449
24139,2553
24140,990
24142,927
24144,2514
24145,1281
24146,687
24147,1314
24148,2826
24149,6840
24150,429
25759,1749
25763,354
25766,2616
25769,1986
25770,873
25771,1554
25775,684
25776,381
25777,2217
25778,2790
25780,2073
25782,4182
25788,2733
25789,1029
25790,1656
25791,2133
25792,2775
25793,1569
25794,1551
25796,777
25797,1086
25798,378
25799,1662
25800,2268
25801,654
25802,1803
25803,1008
25804,420
25805,783
25806,873
25807,1161
25809,1272
25812,1287
25813,1410
25814,1428
25816,633
25817,545
25818,882
25819,1296
25820,1674
25821,2199
25822,1389
25823,966
25824,645
25825,1557
25827,1272
25828,501
25829,1224
25830,855
25831,7833
25832,2783
25833,1317
25834,1524
25836,8415
25837,771
25839,2370
25840,735
25841,3078
25842,615
25844,1071
25847,225
25849,933
25850,1467
25851,3504
25852,2022
25853,1362
25854,2322
25855,873
25861,2724
25862,2067
25864,816
25865,2667
25870,1077
25871,1704
25873,318
25875,1122
25876,711
25878,8487
25879,1794
25880,642
25884,1356
25885,5163
25886,1224
25888,2616
25890,5334
25891,2214
25893,1461
25894,3576
25895,681
25896,2889
25897,2517
25898,786
25900,1692
25901,825
25902,2937
25903,2256
25904,2415
25907,903
25909,6906
25911,741
25912,762
25913,1905
25914,6681
25915,555
25917,1524
25921,2148
25923,1707
25924,2580
25925,3936
25926,2160
25927,495
25928,693
25929,4527
25930,4911
25932,762
25934,744
25936,846
25937,1203
25938,6141
25939,1881
25940,1557
25942,3822
25943,3534
25945,1650
25946,1161
25948,1872
25949,732
25950,804
25953,1158
25956,3540
25959,2580
25960,4017
25961,1059
25962,5439
25963,1668
25966,2091
25970,2271
25972,831
25973,1428
25974,849
25975,1665
25976,1974
